STT,Tên Shop,Địa Chỉ Shop,Link Website / Link Shop,Tên Sản Phẩm,Giá Cả,Mô Tả Sản Phẩm,Link Hình Ảnh,Link Sản Phẩm (Chi Tiết)
149,HẢI ÂU SAIGON,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=147693060,"Thiệp Handmade, Thiệp Giấy Xoắn (Quilling Cards) - Thiệp Sinh Nhật, Tình Yêu, Chúc Mừng - ANIMAL 15x15cm",78.000 ₫,"Đặc sản chất lượng - Thiệp Handmade, Thiệp Giấy Xoắn (Quilling Cards) - Thiệp Sinh Nhật, Tình Yêu, Chúc Mừng - ANIMAL 15x15cm",https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lrzki31rdm84f6,https://shopee.vn/Thiệp-Handmade-Thiệp-Giấy-Xoắn-(Quilling-Cards)-Thiệp-Sinh-Nhật-Tình-Yêu-Chúc-Mừng-ANIMAL-15x15cm-i.147693060.20061139388?extraParams=%7B%22display_model_id%22%3A213124041619%2C%22model_selection_logic%22%3A3%7D
150,HẢI ÂU SAIGON,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=147693060,"Thiệp Handmade, Thiệp Giấy Xoắn (Quilling Cards) - Thiệp Sinh Nhật, Tình Yêu, Chúc Mừng - ANIMAL 15x15cm",78.000 ₫,"Đặc sản chất lượng - Thiệp Handmade, Thiệp Giấy Xoắn (Quilling Cards) - Thiệp Sinh Nhật, Tình Yêu, Chúc Mừng - ANIMAL 15x15cm",https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lrzjoxgw3lp590,https://shopee.vn/Thiệp-Handmade-Thiệp-Giấy-Xoắn-(Quilling-Cards)-Thiệp-Sinh-Nhật-Tình-Yêu-Chúc-Mừng-ANIMAL-15x15cm-i.147693060.19961123627?extraParams=%7B%22display_model_id%22%3A193123141775%2C%22model_selection_logic%22%3A3%7D
151,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,( Giá rẻ nhất) Quạt vải Huế lụa cầm tay loại 28cm [ Hàng loại 1 chống mọt ] vẽ phong cảnh quà tặng lưu niệm đặc sắc,25.000 ₫,Đặc sản chất lượng - ( Giá rẻ nhất) Quạt vải Huế lụa cầm tay loại 28cm [ Hàng loại 1 chống mọt ] vẽ phong cảnh quà tặng lưu niệm đặc sắc,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0o5j52478bxa6,https://shopee.vn/(-Giá-rẻ-nhất)-Quạt-vải-Huế-lụa-cầm-tay-loại-28cm-Hàng-loại-1-chống-mọt-vẽ-phong-cảnh-quà-tặng-lưu-niệm-đặc-sắc-i.445407593.23075448639?extraParams=%7B%22display_model_id%22%3A221866267377%2C%22model_selection_logic%22%3A3%7D
152,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,(Giá rẻ nhất) Lót ly sứ đan viền mây thủ công Nhiều Hoạ Tiết đường kinh 10cm Loại Đẹp - Quà tặng lưu niệm bạn bè quóc tế,15.000 ₫,Đặc sản chất lượng - (Giá rẻ nhất) Lót ly sứ đan viền mây thủ công Nhiều Hoạ Tiết đường kinh 10cm Loại Đẹp - Quà tặng lưu niệm bạn bè quóc tế,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0psi5w1uzu556,https://shopee.vn/(Giá-rẻ-nhất)-Lót-ly-sứ-đan-viền-mây-thủ-công-Nhiều-Hoạ-Tiết-đường-kinh-10cm-Loại-Đẹp-Quà-tặng-lưu-niệm-bạn-bè-quóc-tế-i.445407593.20477535096?extraParams=%7B%22display_model_id%22%3A204784010146%2C%22model_selection_logic%22%3A3%7D
153,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,Nón lá mini trang trí (đường kính 7.5cm/9.5cm/12cm/14.5cm/17.5cm),10.000 ₫,Đặc sản chất lượng - Nón lá mini trang trí (đường kính 7.5cm/9.5cm/12cm/14.5cm/17.5cm),https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0pook5l1wgf64,https://shopee.vn/Nón-lá-mini-trang-trí-(đường-kính-7.5cm-9.5cm-12cm-14.5cm-17.5cm)-i.445407593.20280299917?extraParams=%7B%22display_model_id%22%3A148226059038%2C%22model_selection_logic%22%3A3%7D
154,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,"Nón lá cho bé, nón lá người lớn cỡ nhỡ, nón lá múa hát cho trẻ em, nón trang trí cỡ nhỡ",70.000 ₫,"Đặc sản chất lượng - Nón lá cho bé, nón lá người lớn cỡ nhỡ, nón lá múa hát cho trẻ em, nón trang trí cỡ nhỡ",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0s5qlsvawsva0,https://shopee.vn/Nón-lá-cho-bé-nón-lá-người-lớn-cỡ-nhỡ-nón-lá-múa-hát-cho-trẻ-em-nón-trang-trí-cỡ-nhỡ-i.445407593.14212639993?extraParams=%7B%22display_model_id%22%3A256694294039%2C%22model_selection_logic%22%3A3%7D
155,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,"(Xưởng sx) Ghế mây sò cà phê giá rẻ phù hợp ban công, homestay, quán cafe, decor trang trí kích thước nhỏ gọn chắc chắn",120.000 ₫,"Đặc sản chất lượng - (Xưởng sx) Ghế mây sò cà phê giá rẻ phù hợp ban công, homestay, quán cafe, decor trang trí kích thước nhỏ gọn chắc chắn",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0mqn2majbal15,https://shopee.vn/(Xưởng-sx)-Ghế-mây-sò-cà-phê-giá-rẻ-phù-hợp-ban-công-homestay-quán-cafe-decor-trang-trí-kích-thước-nhỏ-gọn-chắc-chắn-i.445407593.10558532324?extraParams=%7B%22display_model_id%22%3A156633330062%2C%22model_selection_logic%22%3A3%7D
156,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,"(Giá rẻ nhất) Bàn gỗ me tây nguyên tấm, Bàn Cafe vỉa hè",480.000 ₫,"Đặc sản chất lượng - (Giá rẻ nhất) Bàn gỗ me tây nguyên tấm, Bàn Cafe vỉa hè",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0r5eyq1z94d62,https://shopee.vn/(Giá-rẻ-nhất)-Bàn-gỗ-me-tây-nguyên-tấm-Bàn-Cafe-vỉa-hè-i.445407593.11259402947?extraParams=%7B%22display_model_id%22%3A47555021251%2C%22model_selection_logic%22%3A3%7D
157,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,(Xưởng sx) Nón lá làng chuông loại đẹp tặng kèm quai nón,210.000 ₫,Đặc sản chất lượng - (Xưởng sx) Nón lá làng chuông loại đẹp tặng kèm quai nón,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0qzdsywbdzj48,https://shopee.vn/(Xưởng-sx)-Nón-lá-làng-chuông-loại-đẹp-tặng-kèm-quai-nón-i.445407593.22347935065?extraParams=%7B%22display_model_id%22%3A214423355919%2C%22model_selection_logic%22%3A3%7D
158,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,"(Giá rẻ nhất) Trang trí, tranh mẹt Đông Hồ tranh mẹt vẽ tay",110.000 ₫,"Đặc sản chất lượng - (Giá rẻ nhất) Trang trí, tranh mẹt Đông Hồ tranh mẹt vẽ tay",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0o6txz6iyz3af,https://shopee.vn/(Giá-rẻ-nhất)-Trang-trí-tranh-mẹt-Đông-Hồ-tranh-mẹt-vẽ-tay-i.445407593.14505001919?extraParams=%7B%22display_model_id%22%3A150230013714%2C%22model_selection_logic%22%3A3%7D
159,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,"(Hoả tốc ) Nón lá chụp ảnh áo dài, nón trang trí đường kính 40cm",250.000 ₫,"Đặc sản chất lượng - (Hoả tốc ) Nón lá chụp ảnh áo dài, nón trang trí đường kính 40cm",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0o53rx1nlkdfb,https://shopee.vn/(Hoả-tốc-)-Nón-lá-chụp-ảnh-áo-dài-nón-trang-trí-đường-kính-40cm-i.445407593.13626435316?extraParams=%7B%22display_model_id%22%3A131182795734%2C%22model_selection_logic%22%3A3%7D
160,Xưởng mây tre Hà Nội,Thành phố Hà Nội,https://shopee.vn/search?shop=445407593,(Giá rẻ nhất) Đèn mây tre nơm cá - Hàng xuất khẩu,50.000 ₫,Đặc sản chất lượng - (Giá rẻ nhất) Đèn mây tre nơm cá - Hàng xuất khẩu,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0o5pr8vn3sd2e,https://shopee.vn/(Giá-rẻ-nhất)-Đèn-mây-tre-nơm-cá-Hàng-xuất-khẩu-i.445407593.13441041480?extraParams=%7B%22display_model_id%22%3A108039292445%2C%22model_selection_logic%22%3A3%7D
161,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Nam châm hít tủ lạnh Việt Nam chất liệu gỗ - Vietnam Wooden Magnets,19.500 ₫,Đặc sản chất lượng - Nam châm hít tủ lạnh Việt Nam chất liệu gỗ - Vietnam Wooden Magnets,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcli9aiar6ak61,https://shopee.vn/Nam-châm-hít-tủ-lạnh-Việt-Nam-chất-liệu-gỗ-Vietnam-Wooden-Magnets-i.1480056962.28328736993?extraParams=%7B%22display_model_id%22%3A330641377201%2C%22model_selection_logic%22%3A3%7D
162,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Nam châm Hít tủ lạnh 3D món ăn Việt Nam hàng thủ công - Vietnam handmade magnets,35.000 ₫,Đặc sản chất lượng - Nam châm Hít tủ lạnh 3D món ăn Việt Nam hàng thủ công - Vietnam handmade magnets,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcu25evf28nw0e,https://shopee.vn/Nam-châm-Hít-tủ-lạnh-3D-món-ăn-Việt-Nam-hàng-thủ-công-Vietnam-handmade-magnets-i.1480056962.43860971731?extraParams=%7B%22display_model_id%22%3A282631376609%2C%22model_selection_logic%22%3A3%7D
163,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Móc khóa lưu niệm Món ăn Việt Nam 3D nặn tay thủ công - Vietnam Handmade 3D Food Keychains,35.000 ₫,Đặc sản chất lượng - Móc khóa lưu niệm Món ăn Việt Nam 3D nặn tay thủ công - Vietnam Handmade 3D Food Keychains,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcyr4xbdnhwcb9,https://shopee.vn/Móc-khóa-lưu-niệm-Món-ăn-Việt-Nam-3D-nặn-tay-thủ-công-Vietnam-Handmade-3D-Food-Keychains-i.1480056962.41061376012?extraParams=%7B%22display_model_id%22%3A277631375452%2C%22model_selection_logic%22%3A3%7D
164,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Móc khóa lưu niệm Việt Nam - Móc khóa Gỗ làm Quà tặng lưu niệm - 99 mẫu - Vietnam Wooden Keychains,13.750 ₫,Đặc sản chất lượng - Móc khóa lưu niệm Việt Nam - Móc khóa Gỗ làm Quà tặng lưu niệm - 99 mẫu - Vietnam Wooden Keychains,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcww6nowhpcsbe,https://shopee.vn/Móc-khóa-lưu-niệm-Việt-Nam-Móc-khóa-Gỗ-làm-Quà-tặng-lưu-niệm-99-mẫu-Vietnam-Wooden-Keychains-i.1480056962.29983474871?extraParams=%7B%22display_model_id%22%3A188426805715%2C%22model_selection_logic%22%3A3%7D
165,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,"Nam châm lưu niệm, hít tủ lạnh Nón Lá Việt Nam loại 5cm - Vietnam Non La Magnets",15.000 ₫,"Đặc sản chất lượng - Nam châm lưu niệm, hít tủ lạnh Nón Lá Việt Nam loại 5cm - Vietnam Non La Magnets",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcxi8rtj9kqn96,https://shopee.vn/Nam-châm-lưu-niệm-hít-tủ-lạnh-Nón-Lá-Việt-Nam-loại-5cm-Vietnam-Non-La-Magnets-i.1480056962.28380086696?extraParams=%7B%22display_model_id%22%3A159078709780%2C%22model_selection_logic%22%3A3%7D
166,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Móc khóa lưu niệm Việt Nam - Móc khóa gỗ Địa Danh - Vietnamese Wooden Keychains,16.000 ₫,Đặc sản chất lượng - Móc khóa lưu niệm Việt Nam - Móc khóa gỗ Địa Danh - Vietnamese Wooden Keychains,https://down-vn.img.susercontent.com/file/vn-11134207-81ztc-mniprwji6q6a2d,https://shopee.vn/Móc-khóa-lưu-niệm-Việt-Nam-Móc-khóa-gỗ-Địa-Danh-Vietnamese-Wooden-Keychains-i.1480056962.47659541471?extraParams=%7B%22display_model_id%22%3A307672907669%2C%22model_selection_logic%22%3A3%7D
167,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Móc khóa lưu niệm Nón Lá Việt Nam loại 5cm - Vietnam Non La Keychains,15.000 ₫,Đặc sản chất lượng - Móc khóa lưu niệm Nón Lá Việt Nam loại 5cm - Vietnam Non La Keychains,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcxgi9ylmenh4d,https://shopee.vn/Móc-khóa-lưu-niệm-Nón-Lá-Việt-Nam-loại-5cm-Vietnam-Non-La-Keychains-i.1480056962.27230090957?extraParams=%7B%22display_model_id%22%3A167045730205%2C%22model_selection_logic%22%3A3%7D
168,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Magnet lưu niệm Việt Nam - Nam châm Hít tủ lạnh chất liệu nhựa cứng,28.000 ₫,Đặc sản chất lượng - Magnet lưu niệm Việt Nam - Nam châm Hít tủ lạnh chất liệu nhựa cứng,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh4weahyj3t896,https://shopee.vn/Magnet-lưu-niệm-Việt-Nam-Nam-châm-Hít-tủ-lạnh-chất-liệu-nhựa-cứng-i.1480056962.45651512856?extraParams=%7B%22display_model_id%22%3A315138332732%2C%22model_selection_logic%22%3A3%7D
169,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Sổ tay lưu niệm Việt Nam A6 chất liệu Gỗ - Vietnam Wooden A6 Notebooks,42.000 ₫,Đặc sản chất lượng - Sổ tay lưu niệm Việt Nam A6 chất liệu Gỗ - Vietnam Wooden A6 Notebooks,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcwys6ijjwvz90,https://shopee.vn/Sổ-tay-lưu-niệm-Việt-Nam-A6-chất-liệu-Gỗ-Vietnam-Wooden-A6-Notebooks-i.1480056962.28828619011?extraParams=%7B%22display_model_id%22%3A242808641156%2C%22model_selection_logic%22%3A3%7D
170,Hồng Chính Souvenir,Tỉnh Ninh Bình,https://shopee.vn/search?shop=1480056962,Nam châm hít tủ lạnh tượng cô gái Việt Nam có chân tự đứng - Vietnamese women magnets,31.500 ₫,Đặc sản chất lượng - Nam châm hít tủ lạnh tượng cô gái Việt Nam có chân tự đứng - Vietnamese women magnets,https://down-vn.img.susercontent.com/file/vn-11134207-820l4-me79x0s09m2v3f,https://shopee.vn/Nam-châm-hít-tủ-lạnh-tượng-cô-gái-Việt-Nam-có-chân-tự-đứng-Vietnamese-women-magnets-i.1480056962.41267334434?extraParams=%7B%22display_model_id%22%3A198686658394%2C%22model_selection_logic%22%3A3%7D
171,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Nam châm tủ lạnh địa danh Việt Nam quà tặng lưu niệm Sanny Souvenir,48.000 ₫,Đặc sản chất lượng - Nam châm tủ lạnh địa danh Việt Nam quà tặng lưu niệm Sanny Souvenir,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5k0r4o4ifcmc4,https://shopee.vn/Nam-châm-tủ-lạnh-địa-danh-Việt-Nam-quà-tặng-lưu-niệm-Sanny-Souvenir-i.1456589484.28324115415?extraParams=%7B%22display_model_id%22%3A252520025811%2C%22model_selection_logic%22%3A3%7D
172,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Nam châm lưu niệm Việt Nam chủ đề đồ ăn Sanny Souvenir,48.000 ₫,Đặc sản chất lượng - Nam châm lưu niệm Việt Nam chủ đề đồ ăn Sanny Souvenir,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5ateu5si0k7f8,https://shopee.vn/Nam-châm-lưu-niệm-Việt-Nam-chủ-đề-đồ-ăn-Sanny-Souvenir-i.1456589484.29424020762?extraParams=%7B%22display_model_id%22%3A218186897805%2C%22model_selection_logic%22%3A3%7D
173,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Nam châm tủ lạnh nón lá Việt Nam 5cm (01 cái),25.000 ₫,Đặc sản chất lượng - Nam châm tủ lạnh nón lá Việt Nam 5cm (01 cái),https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9fcy2kh9pqa3f,https://shopee.vn/Nam-châm-tủ-lạnh-nón-lá-Việt-Nam-5cm-(01-cái)-i.1456589484.27873984011?extraParams=%7B%22display_model_id%22%3A186069637127%2C%22model_selection_logic%22%3A3%7D
174,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Móc khóa gỗ quà tặng lưu niệm Việt Nam Sanny Souvenir,25.000 ₫,Đặc sản chất lượng - Móc khóa gỗ quà tặng lưu niệm Việt Nam Sanny Souvenir,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5av9be4anvbe3,https://shopee.vn/Móc-khóa-gỗ-quà-tặng-lưu-niệm-Việt-Nam-Sanny-Souvenir-i.1456589484.28224132034?extraParams=%7B%22display_model_id%22%3A89125131613%2C%22model_selection_logic%22%3A3%7D
175,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Nam châm tủ lạnh phụ kiện trang trí bếp Sanny Souvenir,10.916 ₫,Đặc sản chất lượng - Nam châm tủ lạnh phụ kiện trang trí bếp Sanny Souvenir,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5h25kz8s65y83,https://shopee.vn/Nam-châm-tủ-lạnh-phụ-kiện-trang-trí-bếp-Sanny-Souvenir-i.1456589484.28374116586?extraParams=%7B%22display_model_id%22%3A109383162973%2C%22model_selection_logic%22%3A3%7D
176,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Magnet lưu niệm Việt Nam địa danh và món ăn Sanny Souvenir,65.000 ₫,Đặc sản chất lượng - Magnet lưu niệm Việt Nam địa danh và món ăn Sanny Souvenir,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5823cdbef6f50,https://shopee.vn/Magnet-lưu-niệm-Việt-Nam-địa-danh-và-món-ăn-Sanny-Souvenir-i.1456589484.26523973554?extraParams=%7B%22display_model_id%22%3A185735138846%2C%22model_selection_logic%22%3A3%7D
177,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Thẻ treo hành lý quà tặng lưu niệm Việt Nam chất liệu PVC,75.000 ₫,Đặc sản chất lượng - Thẻ treo hành lý quà tặng lưu niệm Việt Nam chất liệu PVC,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mb10x91qzg0n81,https://shopee.vn/Thẻ-treo-hành-lý-quà-tặng-lưu-niệm-Việt-Nam-chất-liệu-PVC-i.1456589484.29124251262?extraParams=%7B%22display_model_id%22%3A237306116842%2C%22model_selection_logic%22%3A3%7D
178,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,"Bao giữ nhiệt bia, lon nước Stubby Holder quà tặng lưu niệm Việt Nam",55.000 ₫,"Đặc sản chất lượng - Bao giữ nhiệt bia, lon nước Stubby Holder quà tặng lưu niệm Việt Nam",https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5bot9dhzf083d,https://shopee.vn/Bao-giữ-nhiệt-bia-lon-nước-Stubby-Holder-quà-tặng-lưu-niệm-Việt-Nam-i.1456589484.26874225660?extraParams=%7B%22display_model_id%22%3A99094483233%2C%22model_selection_logic%22%3A3%7D
179,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Nam châm tủ lạnh chủ đề con người Việt Nam Saigonir,48.000 ₫,Đặc sản chất lượng - Nam châm tủ lạnh chủ đề con người Việt Nam Saigonir,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5dnprrdj3vb9c,https://shopee.vn/Nam-châm-tủ-lạnh-chủ-đề-con-người-Việt-Nam-Saigonir-i.1456589484.24590841121?extraParams=%7B%22display_model_id%22%3A168685564715%2C%22model_selection_logic%22%3A3%7D
180,Sanny Souvenir,Thành phố Hồ Chí Minh,https://shopee.vn/search?shop=1456589484,Postcard giấy quà tặng lưu niệm Việt Nam,18.000 ₫,Đặc sản chất lượng - Postcard giấy quà tặng lưu niệm Việt Nam,https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m589tqqevvur4b,https://shopee.vn/Postcard-giấy-quà-tặng-lưu-niệm-Việt-Nam-i.1456589484.28374006016?extraParams=%7B%22display_model_id%22%3A148987517897%2C%22model_selection_logic%22%3A3%7D
181,Mai anh store 190,Thành phố Hà Nội,https://shopee.vn/search?shop=459198893,Đón gót chân bằng gỗ Hương cao cấp,65.000 ₫,Đặc sản chất lượng - Đón gót chân bằng gỗ Hương cao cấp,https://down-vn.img.susercontent.com/file/57e3c6d5dc6d496efa39923d7f3790ec,https://shopee.vn/Đón-gót-chân-bằng-gỗ-Hương-cao-cấp-i.459198893.13224971835?extraParams=%7B%22display_model_id%22%3A121126245290%2C%22model_selection_logic%22%3A3%7D
182,Mai anh store 190,Thành phố Hà Nội,https://shopee.vn/search?shop=459198893,"xích lô có bánh chạy êm, mô hình xe xích lô cổ",225.000 ₫,"Đặc sản chất lượng - xích lô có bánh chạy êm, mô hình xe xích lô cổ",https://down-vn.img.susercontent.com/file/bc6839e98503d46928e158ed93da2629,https://shopee.vn/xích-lô-có-bánh-chạy-êm-mô-hình-xe-xích-lô-cổ-i.459198893.8363591401?extraParams=%7B%22display_model_id%22%3A252285433596%2C%22model_selection_logic%22%3A3%7D
183,Mai anh store 190,Thành phố Hà Nội,https://shopee.vn/search?shop=459198893,Vòng sừng 6 ly tránh gió mang lại may mắn,65.000 ₫,Đặc sản chất lượng - Vòng sừng 6 ly tránh gió mang lại may mắn,https://down-vn.img.susercontent.com/file/fc142b199549d8b817344fb3f5a48e49,https://shopee.vn/Vòng-sừng-6-ly-tránh-gió-mang-lại-may-mắn-i.459198893.12824274147?extraParams=%7B%22display_model_id%22%3A77480260339%2C%22model_selection_logic%22%3A3%7D
184,Mai anh store 190,Thành phố Hà Nội,https://shopee.vn/search?shop=459198893,"Cây gãi, đấm lưng đa năng",55.000 ₫,"Đặc sản chất lượng - Cây gãi, đấm lưng đa năng",https://down-vn.img.susercontent.com/file/79ee2e5d7fe23b7b2d79fc8381410695,https://shopee.vn/Cây-gãi-đấm-lưng-đa-năng-i.459198893.12624850722?extraParams=%7B%22display_model_id%22%3A131119900867%2C%22model_selection_logic%22%3A3%7D
185,Mai anh store 190,Thành phố Hà Nội,https://shopee.vn/search?shop=459198893,"Lược Sừng Chuôi khía Cao cấp, masage da đầu",58.000 ₫,"Đặc sản chất lượng - Lược Sừng Chuôi khía Cao cấp, masage da đầu",https://down-vn.img.susercontent.com/file/5b5080415eade9e51da8c23506229481,https://shopee.vn/Lược-Sừng-Chuôi-khía-Cao-cấp-masage-da-đầu-i.459198893.12535376222?extraParams=%7B%22display_model_id%22%3A47620080246%2C%22model_selection_logic%22%3A3%7D
